Beat Master,,,,,,,,,,,,
,,,,,,,,,Printed by ITD436_OP1 at 22/05/2026 12:26:58,,,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2020CU0311,V1 ASHIM DUTTA,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2022CU0068,V10 BISUJIT PAN,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2022CU0069,V11 PARIMAL SARKAR,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2022CU0070,V12 TAPAN GIRI,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2022CU0071,V13 G JANA,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2022CU0072,V14 SHYAM GIRI,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2024CU0031,V15 JBL STORE,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2024CU0032,V16 VUAY NATH,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2024CU0033,V17 ROBIN NATH,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2024CU0037,V18 ADIRATH ROUTH,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2024CU0038,V19 RINTU,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2020CU0312,V2 RUDRA STORES,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2024CU0039,V20 HARAN CHANDRA MONDAL,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2024CU0040,V21 R K SENGUPTA,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2024CU0041,V22 CHANRDA SHAKHAR,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2024CU0042,V23 TILAK CHOWRASIA,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2024CU0043,V24 SANDIP CHAKRABORTY,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2020CU0313,V3 MISRA PAN,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2020CU0404,V4 P N SHAW,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2020CU0405,V5 SUBHASH CHOWRASIA,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2020CU0406,V6 SK ALIMUDDIN,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2022CU0193,V7 TARA MAA BHANDAR,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2020CU0407,V8 SHYAM GIRI,Active,Daily,10-05-2017 16:02,
11897,V,16 - Convenience Ds CDM,Active,75,ALIPORE TO GORGE COURT CG,31-12-2099,118EXP2022CU0067,V9 NADU SINGH,Active,Daily,10-05-2017 16:02,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2021CU0025,ROUTE 37,Inactive,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2021CU0019,W1 MADAN LAL,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2021CU0067,W10 R C GUPTA,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2022CU0120,W11 BABU LAL,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2022CU0119,W12 ALPONA,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2022CU0121,W13 SRIKANT,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2022CU0122,W14 S LILA RAM,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2022CU0123,W15 S S SHAW,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2023CU0124,W16 SADHUJI PAAN SHOP,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2023CU0125,W17 BIVAS,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2023CU0126,W18 NEW LUCKY,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2023CU0127,W19 NEW KASHI,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2021CU0020,W2 BENARASHI PAN SHOP,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2023CU0128,W20 BENARASHI PAAN,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2023CU0129,W21 RAGHU PAAN SHOP,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2023CU0130,W22 SWEET HUT,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2023CU0131,W23 SHAW STORES,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2023CU0132,W24 SHRIKANT SINGH,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2023CU0133,W25 S P GUPTA,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2021CU0021,W3 MUNSHI,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2021CU0022,W4 DEBLAL SHAW,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2021CU0023,W5 NEW PAN,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2021CU0063,W6 J BHAGAT,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2021CU0064,W7 RAM PERVAS,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2021CU0065,W8 RAJENDRA STORES,Active,Daily,27-03-2021 19:52,
11898,W,16 - Convenience Ds CDM,Active,202,TOLLYGUNGE CG (NEW) 1,31-12-2099,118EXP2021CU0066,W9 MADAN LAL GUPTA,Active,Daily,27-03-2021 19:52,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS072500173,X1 CHOWRASIA PAN,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500219,X10 PRIANKA STORES,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500220,X11 R C GHOSH,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500221,X12 ROHINI CABIN,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500222,X13 DEBASISH SAHA,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500223,X14 SREE BISHNU PAAN,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500224,X15 KANU TEA,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500225,X16 JAGA PAAN,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500226,X17 SANTOSH STORE,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500227,X18 S D SHAW,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS072500174,X2 BENARASHI PAAN BHANDAR,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS072500175,X3 BIPLAB PAAN,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500213,X4 N DIKSHIT,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500214,X5 SOVA RANI TEA,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500215,X6 J ANSARI,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500216,X7 RAMESH PAAN,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500217,X8 LAXMI PAAN,Active,Daily,17-07-2025 12:44,
118116,X,16 - Convenience Ds CDM,Active,CY0000000324,ROY BAHADUR RD TO EXIDE,31-12-2999,118DMS092500218,X9 PASUPATI PAAN SHOP,Active,Daily,17-07-2025 12:44,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600285,Y1 MADAN LAL,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600286,Y10 R C GUPTA,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600287,Y11 BABU LAL,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600288,Y12 ALPONA,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600289,Y13 SRIKANT,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600290,Y14 S LILA RAM,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600291,Y15 S S SHAW,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600292,Y16 SADHUJI PAAN SHOP,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600293,Y17 BIVAS,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600294,Y18 NEW LUCKY,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600295,Y19 NEW KASHI,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600296,Y2 BENARASHI PAN SHOP,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600297,Y20 BENARASHI PAAN,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600298,Y21 RAGHU PAAN SHOP,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600299,Y22 SWEET HUT,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600300,Y23 SHAW STORES,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600301,Y24 SHRIKANT SINGH,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600303,Y25 S P GUPTA,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600302,Y3 MUNSHI,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600304,Y4 DEBLAL SHAW,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600305,Y5 NEW PAN,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600306,Y6 J BHAGAT,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600307,Y7 RAM PERVAS,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600308,Y8 RAJENDRA STORES,Active,Daily,01-04-2026 12:47,
118121,Y,16 - Convenience Ds CDM,Active,CY0000000326,TOLLYGUNGE CG (NEW) 2,31-12-2999,118DMS042600309,Y9 MADAN LAL GUPTA,Active,Daily,01-04-2026 12:47,
,,,,,,,,,,,,Page 1 of 1
